id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2395|Catalina Antonia Aristizábal Gutiérrez|NIT|872739217|Fijo|3276171106|catalina.gutierrez2395@hotmail.com|Avenida 28 #98-19|Reclamo|2026-02-04 14:08:43|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-03-06 14:08:43|Registrada|dgiraldo_udea
2396|Diego Gutiérrez Giraldo|PP|1089501439|Celular|3134292028|diego.giraldo2396@outlook.com|Transversal 112 #99-39|Reclamo|2026-07-02 14:13:34|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-08-01 14:13:34|Solucionada|scardenas_udea
2397|David Camila Ocampo Vargas|CC|1020104921|Corporativo|3211378414|david.vargas2397@outlook.com|Diagonal 97 #1-51|Reclamo|2026-01-13 16:08:04|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-02-12 16:08:04|En proceso|scardenas_udea
2398|Ximena Alejandro Ríos Bedoya|CC|1078074436|Otro|3187956556|ximena.bedoya2398@outlook.com|Avenida 63 #22-13|Reclamo|2026-07-25 17:51:54|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-08-24 17:51:54|En proceso|lrestrepo_udea
2399|Carlos Antonia Restrepo Mejía|PP|1021718287|Fijo|3269524681|carlos.mejia2399@correo.com|Calle 46 #74-13|Reclamo|2026-03-28 17:39:21|Página web|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-27 17:39:21|En proceso|apineda_udea
2400|Leonardo Valentina Ocampo Cárdenas|PP|1027055483|Celular|3038914405|leonardo.cardenas2400@outlook.com|Transversal 38 #39-56|Reclamo|2026-04-23 11:52:43|Redes sociales|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-05-23 11:52:43|Solucionada|jgomez_udea
2401|Valentina Antonia Ortiz Franco|CE|1016313386|Otro|3009496392|valentina.franco2401@hotmail.com|Calle 55 #15-80|Reclamo|2026-06-20 11:04:51|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Edificio de Extensión|2026-07-20 11:04:51|En proceso|admin_udea
2402|Gabriela José Arboleda Bedoya|PP|1040716405|Corporativo|3111478748|gabriela.bedoya2402@gmail.com|Transversal 64 #96-21|Reclamo|2026-08-01 09:21:37|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio Antioquia|2026-08-31 09:21:37|Solucionada|jgomez_udea
2403|Diego Sofía Palacio Gutiérrez|PP|1030294370|Fijo|3261533998|diego.gutierrez2403@outlook.com|Transversal 18 #12-18|Reclamo|2026-08-03 11:37:35|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-02 11:37:35|Solucionada|mtorres_udea
2404|Nicolás Andrés Mejía Muñoz|NIT|824188370|Celular|3166466874|nicolas.munoz2404@correo.com|Avenida 18 #37-54|Reclamo|2026-02-07 13:14:30|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Sede de Posgrado|2026-03-09 13:14:30|En proceso|rquintero_udea
2405|Rodrigo Valentina Jaramillo Betancourt|CC|1086064860|Corporativo|3188870242|rodrigo.betancourt2405@udea.edu.co|Carrera 58 #13-47|Reclamo|2026-05-24 13:16:58|Teléfono|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus en el Área de la salud|2026-06-23 13:16:58|Solucionada|jgomez_udea
2406|Alejandra Esteban Vélez Ospina|NIT|876719949|Corporativo|3228848992|alejandra.ospina2406@hotmail.com|Transversal 14 #63-8|Reclamo|2026-01-02 07:56:49|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio de Extensión|2026-02-01 07:56:49|Solucionada|fherrera_udea
2407|Andrés Valentina Herrera Franco|PP|1060551075|Corporativo|3121384972|andres.franco2407@correo.com|Transversal 117 #75-37|Reclamo|2026-08-15 11:13:46|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus en el Área de la salud|2026-09-14 11:13:46|En proceso|fherrera_udea
2408|Santiago Andrés Builes Vélez|CE|1093281154|Celular|3228926007|santiago.velez2408@outlook.com|Diagonal 11 #25-57|Reclamo|2026-07-04 08:27:33|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-08-03 08:27:33|Solucionada|cparra_udea
2409|Julián Antonia López Ospina|NIT|837047570|Corporativo|3083747027|julian.ospina2409@gmail.com|Avenida 36 #43-64|Reclamo|2026-03-07 07:11:11|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-06 07:11:11|Registrada|fherrera_udea
2410|Carlos Sofía Correa Marín|CC|1008954094|Corporativo|3103741320|carlos.marin2410@udea.edu.co|Avenida 86 #52-53|Reclamo|2026-07-23 13:04:15|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-08-22 13:04:15|En proceso|scardenas_udea
2411|Sofía Esteban Palacio Restrepo|CC|1091902802|Otro|3274074838|sofia.restrepo2411@udea.edu.co|Transversal 35 #19-24|Reclamo|2026-02-15 10:59:54|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-03-17 10:59:54|Registrada|mtorres_udea
2412|Rodrigo Alejandro Aristizábal Peña|CE|1071330298|Celular|3078933327|rodrigo.pena2412@gmail.com|Calle 4 #54-30|Reclamo|2026-01-11 13:45:16|Teléfono|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus en el Área de la salud|2026-02-10 13:45:16|Solucionada|jbedoya_udea
2413|Isabella David Montoya Jaramillo|CE|1072125064|Celular|3101090304|isabella.jaramillo2413@gmail.com|Carrera 34 #20-57|Reclamo|2026-05-11 10:33:13|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio San Ignacio|2026-06-10 10:33:13|En proceso|jbedoya_udea
2414|Cristian Camila Villa Ospina|TI|1006891312|Fijo|3102519646|cristian.ospina2414@hotmail.com|Diagonal 33 #75-83|Reclamo|2026-01-01 15:33:44|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus en el Área de la salud|2026-01-31 15:33:44|Registrada|scardenas_udea
2415|Esteban Sofía Ríos Rodríguez|NIT|823911889|Celular|3058520014|esteban.rodriguez2415@correo.com|Calle 117 #52-93|Reclamo|2026-01-05 08:09:26|Otro|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-02-04 08:09:26|Registrada|dgiraldo_udea
2416|Álvaro Andrés Aristizábal Escobar|PP|1076400805|Corporativo|3044236124|alvaro.escobar2416@udea.edu.co|Transversal 103 #41-63|Reclamo|2026-06-11 17:04:30|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-11 17:04:30|Solucionada|dgiraldo_udea
2417|Jorge Fernanda Ortiz Betancur|TI|1036037931|Otro|3047841863|jorge.betancur2417@correo.com|Diagonal 12 #5-86|Reclamo|2026-08-13 09:07:43|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-09-12 09:07:43|En proceso|scardenas_udea
2418|Iván Fernanda Palacio Giraldo|CC|1052864112|Otro|3187262332|ivan.giraldo2418@udea.edu.co|Avenida 28 #44-18|Reclamo|2026-07-06 07:40:54|Teléfono|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-08-05 07:40:54|Registrada|apineda_udea
2419|Mauricio Quintero Muñoz|CE|1078891554|Corporativo|3176125715|mauricio.munoz2419@hotmail.com|Carrera 104 #18-77|Reclamo|2026-05-18 13:18:01|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Ciudad Universitaria|2026-06-17 13:18:01|Registrada|fherrera_udea
2420|Mariana David Escobar Cano|NIT|844008714|Otro|3107591973|mariana.cano2420@udea.edu.co|Avenida 71 #65-97|Reclamo|2026-07-20 13:06:45|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Sede de Posgrado|2026-08-19 13:06:45|En proceso|dgiraldo_udea
2421|Carolina Camila Palacio Aristizábal|NIT|880037737|Fijo|3238068590|carolina.aristizabal2421@correo.com|Transversal 86 #32-61|Reclamo|2026-07-03 15:53:18|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-08-02 15:53:18|Registrada|mtorres_udea
2422|Luisa Esteban Higuita Palacio|TI|1015967095|Otro|3286927507|luisa.palacio2422@correo.com|Avenida 69 #55-91|Reclamo|2026-03-07 12:12:07|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-04-06 12:12:07|En proceso|jgomez_udea
2423|Sebastián Valentina Vélez López|TI|1019183845|Fijo|3137340310|sebastian.lopez2423@gmail.com|Diagonal 99 #89-81|Reclamo|2026-01-09 10:10:42|Página web|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio de Extensión|2026-02-08 10:10:42|Registrada|rquintero_udea
2424|Catalina Esteban Herrera Gutiérrez|TI|1031525906|Celular|3193437560|catalina.gutierrez2424@gmail.com|Avenida 73 #46-69|Reclamo|2026-02-23 08:36:22|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio de Extensión|2026-03-25 08:36:22|Solucionada|jgomez_udea
2425|Leonardo Alejandro Vargas Builes|NIT|859288451|Fijo|3045892014|leonardo.builes2425@gmail.com|Diagonal 14 #34-91|Reclamo|2026-09-25 11:10:35|Correo electrónico|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Edificio de Extensión|2026-10-25 11:10:35|En proceso|cparra_udea
2426|Adriana Sofía Rodríguez Pérez|PP|1077747227|Corporativo|3148326492|adriana.perez2426@outlook.com|Carrera 27 #90-79|Reclamo|2026-04-28 09:43:23|Teléfono|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-05-28 09:43:23|Solucionada|cparra_udea
2427|Ricardo David Ospina Betancur|PP|1050898423|Fijo|3168149660|ricardo.betancur2427@udea.edu.co|Carrera 51 #60-81|Reclamo|2026-03-05 08:54:47|Otro|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-04 08:54:47|Registrada|apineda_udea
2428|Juliana Alejandro Castaño Castaño|NIT|822730605|Otro|3013528071|juliana.castano2428@correo.com|Calle 73 #35-55|Reclamo|2026-07-10 13:51:32|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio Antioquia|2026-08-09 13:51:32|En proceso|admin_udea
2429|Isabella Fernanda Vargas Castaño|CC|1014567041|Corporativo|3029554226|isabella.castano2429@gmail.com|Diagonal 17 #81-15|Reclamo|2026-01-01 15:37:59|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio San Ignacio|2026-01-31 15:37:59|Solucionada|jbedoya_udea
2430|Paula Fernanda Muñoz Ríos|PP|1078976969|Celular|3229001717|paula.rios2430@correo.com|Carrera 35 #43-93|Reclamo|2026-07-27 13:45:24|Página web|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Edificio de Extensión|2026-08-26 13:45:24|Solucionada|mvelez_udea
2431|Melissa Antonia Ocampo Betancourt|CE|1085314417|Corporativo|3251440809|melissa.betancourt2431@correo.com|Carrera 37 #2-59|Reclamo|2026-04-01 16:55:07|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Edificio Antioquia|2026-05-01 16:55:07|Solucionada|admin_udea
2432|Felipe David Betancourt López|TI|1067316971|Celular|3108582748|felipe.lopez2432@hotmail.com|Diagonal 111 #25-4|Reclamo|2026-05-05 10:52:58|Otro|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio Antioquia|2026-06-04 10:52:58|Registrada|rquintero_udea
2433|Angélica Esteban Sánchez Mejía|CC|1075646251|Celular|3297828371|angelica.mejia2433@gmail.com|Carrera 89 #16-85|Reclamo|2026-04-05 10:17:32|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus en el Área de la salud|2026-05-05 10:17:32|Registrada|mvelez_udea
2434|Mauricio Andrés Ramírez Rodríguez|CC|1005015652|Fijo|3278384685|mauricio.rodriguez2434@outlook.com|Transversal 95 #50-51|Reclamo|2026-04-08 08:09:32|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-05-08 08:09:32|En proceso|scardenas_udea
2435|Juan David Marín Restrepo|NIT|802797457|Otro|3097647586|juan.restrepo2435@correo.com|Carrera 4 #38-28|Reclamo|2026-05-07 09:11:35|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-06-06 09:11:35|Solucionada|apineda_udea
2436|Tatiana José Builes Uribe|CC|1056312796|Celular|3142951298|tatiana.uribe2436@outlook.com|Avenida 112 #67-16|Reclamo|2026-04-05 10:28:27|Presencial|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-05-05 10:28:27|Solucionada|jgomez_udea
2437|Andrés Fernanda Sánchez Giraldo|CE|1088863101|Celular|3081614759|andres.giraldo2437@hotmail.com|Carrera 77 #74-4|Reclamo|2026-06-01 09:21:45|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio Antioquia|2026-07-01 09:21:45|Registrada|cparra_udea
2438|Carolina Sofía López Ríos|CE|1081378154|Celular|3178575078|carolina.rios2438@hotmail.com|Diagonal 100 #24-73|Reclamo|2026-08-25 09:30:49|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-09-24 09:30:49|Registrada|cparra_udea
2439|Daniela Sofía Pérez Duque|PP|1040360423|Otro|3279980839|daniela.duque2439@outlook.com|Avenida 92 #55-36|Reclamo|2026-02-17 15:29:24|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-03-19 15:29:24|Solucionada|scardenas_udea
2440|Alejandra Alejandro Pérez Palacio|PP|1095518669|Fijo|3162111074|alejandra.palacio2440@gmail.com|Calle 70 #64-44|Reclamo|2026-01-27 08:30:13|Página web|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus en el Área de la salud|2026-02-26 08:30:13|Solucionada|rquintero_udea
2441|Carlos Antonia Gómez Villa|CE|1030675821|Fijo|3174494009|carlos.villa2441@udea.edu.co|Avenida 40 #10-81|Reclamo|2026-04-13 13:36:14|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Ciudad Universitaria|2026-05-13 13:36:14|Solucionada|lrestrepo_udea
