id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2425|Catalina Camila Castaño Castaño|TI|1069490857|Celular|3255673544|catalina.castano2425@gmail.com|Transversal 5 #1-7|Sugerencia|2026-04-17 16:42:36|Página web|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Casas Patrimoniales|2026-05-17 16:42:36|Registrada|mvelez_udea
2426|Mariana Fernanda Gutiérrez Ocampo|CC|1094408621|Otro|3228663734|mariana.ocampo2426@udea.edu.co|Avenida 24 #21-17|Sugerencia|2026-06-09 11:58:06|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-07-09 11:58:06|En proceso|mvelez_udea
2427|Isabella David Zapata Salazar|PP|1074713291|Corporativo|3134179647|isabella.salazar2427@gmail.com|Diagonal 89 #51-49|Sugerencia|2026-04-04 09:43:17|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Ciudadela Robledo|2026-05-04 09:43:17|Solucionada|mvelez_udea
2428|Óscar Peña Torres|PP|1068503809|Fijo|3186943980|oscar.torres2428@correo.com|Calle 97 #44-25|Sugerencia|2026-03-01 14:00:08|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-03-31 14:00:08|En proceso|jgomez_udea
2429|Alejandra Pérez Marín|CE|1093770760|Fijo|3219594148|alejandra.marin2429@udea.edu.co|Calle 77 #95-54|Sugerencia|2026-04-16 12:02:15|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Sede de Posgrado|2026-05-16 12:02:15|Solucionada|mtorres_udea
2430|Carlos Villa Betancourt|TI|1083042039|Celular|3152737170|carlos.betancourt2430@outlook.com|Diagonal 63 #76-30|Sugerencia|2026-08-27 13:21:35|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-09-26 13:21:35|Solucionada|cparra_udea
2431|Álvaro Sofía Ríos Aristizábal|CC|1002201440|Celular|3086115773|alvaro.aristizabal2431@udea.edu.co|Calle 103 #62-25|Sugerencia|2026-06-13 14:49:48|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-13 14:49:48|En proceso|jbedoya_udea
2432|Mauricio Sofía Ríos Mejía|CC|1057115423|Fijo|3297624912|mauricio.mejia2432@correo.com|Diagonal 2 #1-80|Sugerencia|2026-09-04 09:43:38|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-10-04 09:43:38|Solucionada|jgomez_udea
2433|Valeria Alejandro Cadavid Ospina|TI|1048025343|Corporativo|3142562634|valeria.ospina2433@hotmail.com|Avenida 74 #75-30|Sugerencia|2026-08-12 14:21:41|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus en el Área de la salud|2026-09-11 14:21:41|En proceso|fherrera_udea
2434|Valeria Sofía Castaño Herrera|CE|1067059886|Otro|3136504571|valeria.herrera2434@udea.edu.co|Calle 108 #41-76|Sugerencia|2026-06-07 15:22:27|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-07-07 15:22:27|Solucionada|scardenas_udea
2435|Sofía José Ramírez Gutiérrez|PP|1004868286|Celular|3273172069|sofia.gutierrez2435@correo.com|Transversal 4 #55-66|Sugerencia|2026-05-12 09:19:24|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio Antioquia|2026-06-11 09:19:24|En proceso|lrestrepo_udea
2436|Natalia José Bedoya Quintero|CC|1082171976|Corporativo|3168991511|natalia.quintero2436@correo.com|Diagonal 110 #4-72|Sugerencia|2026-08-25 11:56:01|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus en el Área de la salud|2026-09-24 11:56:01|Solucionada|lrestrepo_udea
2437|Iván Sofía Muñoz Restrepo|PP|1052447228|Otro|3247455541|ivan.restrepo2437@hotmail.com|Calle 46 #51-67|Sugerencia|2026-01-21 12:14:42|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Edificio San Ignacio|2026-02-20 12:14:42|Solucionada|lrestrepo_udea
2438|Adriana José Cárdenas Franco|CE|1053771776|Fijo|3119933391|adriana.franco2438@hotmail.com|Carrera 119 #11-23|Sugerencia|2026-03-22 12:35:39|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Edificio San Ignacio|2026-04-21 12:35:39|En proceso|dgiraldo_udea
2439|Paula Camila Ceballos Cadavid|PP|1000976385|Celular|3087426747|paula.cadavid2439@gmail.com|Transversal 58 #60-86|Sugerencia|2026-01-24 17:05:57|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus en el Área de la salud|2026-02-23 17:05:57|Solucionada|apineda_udea
2440|Esteban Fernanda Osorio Gutiérrez|CC|1012566158|Corporativo|3174273593|esteban.gutierrez2440@udea.edu.co|Carrera 107 #68-26|Sugerencia|2026-01-18 08:24:12|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Ciudadela Robledo|2026-02-17 08:24:12|Solucionada|mtorres_udea
2441|Emmanuel Álvarez López|CC|1069966762|Fijo|3252841672|emmanuel.lopez2441@hotmail.com|Carrera 51 #54-47|Sugerencia|2026-01-18 08:35:36|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio San Ignacio|2026-02-17 08:35:36|Registrada|apineda_udea
2442|Carlos Camila López Arboleda|NIT|816819462|Fijo|3269372297|carlos.arboleda2442@hotmail.com|Avenida 70 #16-86|Sugerencia|2026-05-12 08:09:44|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Edificio San Ignacio|2026-06-11 08:09:44|Registrada|rquintero_udea
2443|Paula Valentina Zuluaga Higuita|CC|1053042179|Corporativo|3099194619|paula.higuita2443@gmail.com|N/A|Sugerencia|2026-06-10 12:21:32|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Edificio San Ignacio|2026-07-10 12:21:32|Registrada|rquintero_udea
2444|Isabella Fernanda Mejía Zapata|PP|1059952311|Fijo|3231887346|isabella.zapata2444@udea.edu.co|Calle 119 #72-43|Sugerencia|2026-06-11 14:17:44|Presencial|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Ciudad Universitaria|2026-07-11 14:17:44|Solucionada|mtorres_udea
2445|Valentina Alejandro Castaño Correa|CE|1055044180|Celular|3168483060|valentina.correa2445@hotmail.com|Avenida 2 #71-49|Sugerencia|2026-08-02 11:39:31|Página web|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudad Universitaria|2026-09-01 11:39:31|Registrada|scardenas_udea
2446|Angélica Alejandro Cano Quintero|TI|1057751916|Celular|3138160466|angelica.quintero2446@correo.com|Transversal 22 #18-47|Sugerencia|2026-08-18 10:24:56|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Ciudadela Robledo|2026-09-17 10:24:56|Registrada|dgiraldo_udea
2447|Cristian Antonia Aristizábal Escobar|CE|1077263994|Celular|3056304149|cristian.escobar2447@correo.com|Carrera 26 #49-63|Sugerencia|2026-04-24 13:46:45|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-24 13:46:45|En proceso|lrestrepo_udea
2448|Natalia José Zapata Cárdenas|CE|1085221796|Otro|3253556083|natalia.cardenas2448@gmail.com|Carrera 26 #21-65|Sugerencia|2026-07-23 17:24:54|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio Antioquia|2026-08-22 17:24:54|Solucionada|mvelez_udea
2449|Diego Alejandro Álvarez Aristizábal|CC|1029526298|Celular|3232700970|diego.aristizabal2449@udea.edu.co|Avenida 102 #72-78|Sugerencia|2026-06-13 07:12:56|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Ciudadela Robledo|2026-07-13 07:12:56|En proceso|jbedoya_udea
2450|Cristian David Jaramillo Aristizábal|CE|1067007226|Fijo|3087870359|cristian.aristizabal2450@correo.com|Carrera 9 #64-87|Sugerencia|2026-03-21 14:21:46|Presencial|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Edificio de Extensión|2026-04-20 14:21:46|Registrada|rquintero_udea
2451|David Antonia Salazar Betancourt|NIT|886588313|Otro|3054163197|david.betancourt2451@hotmail.com|Carrera 99 #96-23|Sugerencia|2026-01-01 10:16:52|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-01-31 10:16:52|En proceso|jbedoya_udea
2452|Carolina Esteban Montoya Betancur|TI|1094835694|Otro|3167023065|carolina.betancur2452@udea.edu.co|Transversal 26 #43-85|Sugerencia|2026-06-10 15:07:35|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-10 15:07:35|Registrada|jgomez_udea
2453|Luisa Antonia Muñoz Cadavid|CC|1007859694|Fijo|3019618012|luisa.cadavid2453@hotmail.com|Calle 28 #76-65|Sugerencia|2026-04-05 15:55:29|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-05-05 15:55:29|Solucionada|rquintero_udea
2454|Mauricio Andrés Cadavid Cano|TI|1022281758|Celular|3166502526|mauricio.cano2454@correo.com|Avenida 114 #46-48|Sugerencia|2026-01-17 13:05:16|Redes sociales|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-02-16 13:05:16|Solucionada|scardenas_udea
2455|Gabriela José Peña Ocampo|TI|1091835102|Corporativo|3226047650|gabriela.ocampo2455@outlook.com|Transversal 36 #98-57|Sugerencia|2026-09-05 09:23:28|Presencial|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Edificio Antioquia|2026-10-05 09:23:28|Solucionada|admin_udea
2456|Emmanuel Gómez Zapata|PP|1093048694|Otro|3201626847|emmanuel.zapata2456@outlook.com|Diagonal 17 #29-32|Sugerencia|2026-01-10 09:51:35|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Edificio Antioquia|2026-02-09 09:51:35|Solucionada|apineda_udea
2457|Julián Esteban Higuita Cano|TI|1034405769|Fijo|3142190678|julian.cano2457@outlook.com|Carrera 1 #48-59|Sugerencia|2026-03-26 14:57:59|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-25 14:57:59|Registrada|jgomez_udea
2458|Angélica Valentina Castaño López|NIT|895492334|Otro|3216612800|angelica.lopez2458@udea.edu.co|N/A|Sugerencia|2026-03-05 16:40:57|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-04-04 16:40:57|En proceso|fherrera_udea
2459|Melissa José Ríos Sánchez|PP|1086490713|Celular|3168016854|melissa.sanchez2459@correo.com|Carrera 2 #82-12|Sugerencia|2026-01-20 11:31:45|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-19 11:31:45|En proceso|mtorres_udea
2460|Mauricio Andrés Aristizábal Peña|TI|1091167465|Celular|3192775560|mauricio.pena2460@hotmail.com|Diagonal 1 #84-40|Sugerencia|2026-04-10 12:38:14|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-05-10 12:38:14|Solucionada|apineda_udea
2461|Emmanuel Alejandro Gutiérrez Arboleda|TI|1005656596|Celular|3178106458|emmanuel.arboleda2461@outlook.com|Diagonal 52 #91-58|Sugerencia|2026-05-14 16:42:00|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-13 16:42:00|Solucionada|apineda_udea
2462|Fernando José Gómez Herrera|CE|1046762309|Fijo|3231042044|fernando.herrera2462@correo.com|Transversal 75 #11-54|Sugerencia|2026-08-09 10:01:57|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudad Universitaria|2026-09-08 10:01:57|Registrada|dgiraldo_udea
2463|Emmanuel Fernanda Salazar Salazar|CE|1035549973|Corporativo|3033927803|emmanuel.salazar2463@gmail.com|Carrera 86 #94-11|Sugerencia|2026-07-18 14:13:51|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Ciudadela Robledo|2026-08-17 14:13:51|Solucionada|mtorres_udea
2464|Tatiana Andrés Correa Ospina|CC|1022739113|Otro|3265266712|tatiana.ospina2464@correo.com|Transversal 61 #38-35|Sugerencia|2026-08-21 12:40:31|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus en el Área de la salud|2026-09-20 12:40:31|Solucionada|dgiraldo_udea
2465|Diego Esteban Marín Duque|TI|1056400086|Otro|3278952428|diego.duque2465@hotmail.com|Diagonal 23 #21-16|Sugerencia|2026-06-22 17:21:44|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-22 17:21:44|Registrada|lrestrepo_udea
2466|Rodrigo Fernanda Osorio Gutiérrez|TI|1024062402|Celular|3111660586|rodrigo.gutierrez2466@udea.edu.co|Calle 27 #86-96|Sugerencia|2026-02-25 08:12:39|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudadela Robledo|2026-03-27 08:12:39|Solucionada|jbedoya_udea
2467|Andrés Fernanda Cárdenas Marín|NIT|821884405|Corporativo|3183126238|andres.marin2467@gmail.com|Carrera 39 #77-41|Sugerencia|2026-09-14 17:41:45|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio de Extensión|2026-10-14 17:41:45|Registrada|apineda_udea
2468|Tatiana Alejandro Bedoya Villa|PP|1001622587|Celular|3228580073|tatiana.villa2468@udea.edu.co|Transversal 62 #15-72|Sugerencia|2026-09-09 16:34:57|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Edificio San Ignacio|2026-10-09 16:34:57|Registrada|lrestrepo_udea
2469|Carlos Esteban Torres Peña|PP|1097129290|Fijo|3003926996|carlos.pena2469@outlook.com|Carrera 67 #87-5|Sugerencia|2026-07-26 16:18:30|Redes sociales|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-08-25 16:18:30|Registrada|rquintero_udea
2470|Óscar Esteban Escobar Giraldo|NIT|819883708|Corporativo|3278362166|oscar.giraldo2470@udea.edu.co|Transversal 18 #62-70|Sugerencia|2026-06-05 09:29:55|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Sede de Posgrado|2026-07-05 09:29:55|Solucionada|lrestrepo_udea
