id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
2548|Leonardo Esteban Rodríguez Jaramillo|TI|1030617321|Celular|3274470727|leonardo.jaramillo2548@gmail.com|Calle 18 #86-2|Queja|2026-06-27 14:33:49|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Edificio de Extensión|2026-07-27 14:33:49|En proceso|lrestrepo_udea
2549|Melissa Esteban Gómez Montoya|CE|1002398174|Corporativo|3246789107|melissa.montoya2549@udea.edu.co|Calle 6 #67-58|Queja|2026-01-28 12:11:31|Teléfono|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Ciudad Universitaria|2026-02-27 12:11:31|Solucionada|jgomez_udea
2550|Óscar Cadavid Torres|NIT|855554706|Corporativo|3272500129|oscar.torres2550@hotmail.com|Calle 12 #94-89|Queja|2026-03-03 14:04:10|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-02 14:04:10|Registrada|lrestrepo_udea
2551|Isabella Alejandro Ceballos Ocampo|PP|1041873482|Fijo|3012759500|isabella.ocampo2551@outlook.com|Diagonal 33 #51-88|Queja|2026-04-14 11:36:32|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-05-14 11:36:32|Registrada|dgiraldo_udea
2552|Catalina Pérez Restrepo|NIT|874793366|Celular|3186401088|catalina.restrepo2552@correo.com|Diagonal 48 #57-47|Queja|2026-01-20 07:20:11|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Ciudad Universitaria|2026-02-19 07:20:11|Solucionada|lrestrepo_udea
2553|Juliana Sofía Palacio Higuita|PP|1053082631|Fijo|3066749545|juliana.higuita2553@correo.com|Carrera 100 #92-53|Queja|2026-08-23 17:13:50|Presencial|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Sede de Posgrado|2026-09-22 17:13:50|Registrada|jgomez_udea
2554|Álvaro David Betancur Restrepo|CE|1074772649|Fijo|3054066503|alvaro.restrepo2554@correo.com|Calle 12 #97-79|Queja|2026-08-05 14:54:57|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Sede de Posgrado|2026-09-04 14:54:57|Registrada|mtorres_udea
2555|Julián Fernanda Restrepo Salazar|NIT|816502284|Fijo|3226632851|julian.salazar2555@correo.com|Carrera 106 #77-31|Queja|2026-02-06 17:29:00|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-03-08 17:29:00|Solucionada|admin_udea
2556|Paula Álvarez Osorio|CE|1079439431|Celular|3096913480|paula.osorio2556@gmail.com|Carrera 12 #28-91|Queja|2026-05-02 10:00:13|Teléfono|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-06-01 10:00:13|Registrada|mvelez_udea
2557|Hernán José Arboleda Serna|TI|1038705995|Fijo|3272296942|hernan.serna2557@correo.com|N/A|Queja|2026-07-17 07:09:56|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Sede de Posgrado|2026-08-16 07:09:56|Solucionada|admin_udea
2558|Paula David Londoño Osorio|TI|1019063697|Corporativo|3056882093|paula.osorio2558@correo.com|Carrera 120 #13-11|Queja|2026-04-15 10:42:36|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Ciudad Universitaria|2026-05-15 10:42:36|En proceso|mvelez_udea
2559|Ximena Alejandro Betancur Bedoya|PP|1056874686|Otro|3116489166|ximena.bedoya2559@correo.com|Avenida 49 #91-1|Queja|2026-03-12 14:54:20|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-11 14:54:20|Solucionada|cparra_udea
2560|Diego Esteban Rodríguez Castaño|CE|1089492293|Corporativo|3149954113|diego.castano2560@outlook.com|Diagonal 107 #23-25|Queja|2026-06-11 17:18:47|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Edificio San Ignacio|2026-07-11 17:18:47|Solucionada|jbedoya_udea
2561|Natalia Andrés Uribe Betancourt|NIT|812534464|Fijo|3152730418|natalia.betancourt2561@correo.com|Transversal 84 #73-19|Queja|2026-02-16 15:11:38|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus en el Área de la salud|2026-03-18 15:11:38|Solucionada|jgomez_udea
2562|Hernán Camila Ortiz Pérez|NIT|849438392|Otro|3127556695|hernan.perez2562@hotmail.com|Diagonal 41 #78-29|Queja|2026-02-12 12:27:14|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus en el Área de la salud|2026-03-14 12:27:14|Registrada|cparra_udea
2563|Camila José Ríos Escobar|TI|1009628812|Celular|3253241990|camila.escobar2563@udea.edu.co|Avenida 86 #85-59|Queja|2026-01-18 12:37:26|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-02-17 12:37:26|Solucionada|jgomez_udea
2564|Carolina Valentina Quintero Rodríguez|CC|1073360447|Otro|3174127396|carolina.rodriguez2564@gmail.com|Transversal 101 #29-6|Queja|2026-06-07 11:50:49|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-07 11:50:49|Solucionada|admin_udea
2565|Manuela Esteban Gutiérrez Uribe|TI|1065891876|Fijo|3217666452|manuela.uribe2565@hotmail.com|Transversal 56 #79-18|Queja|2026-04-04 12:12:10|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus en el Área de la salud|2026-05-04 12:12:10|Registrada|admin_udea
2566|Andrés Andrés Vargas Gómez|NIT|847466524|Otro|3245765466|andres.gomez2566@gmail.com|Calle 64 #28-41|Queja|2026-08-06 11:09:23|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Edificio San Ignacio|2026-09-05 11:09:23|Registrada|cparra_udea
2567|Adriana Camila Salazar Vélez|PP|1000888961|Otro|3232899775|adriana.velez2567@gmail.com|Avenida 29 #64-23|Queja|2026-07-02 07:18:15|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-08-01 07:18:15|En proceso|lrestrepo_udea
2568|Nicolás David Rodríguez Arboleda|PP|1047900854|Corporativo|3098685283|nicolas.arboleda2568@gmail.com|Calle 67 #55-75|Queja|2026-09-05 17:51:58|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Sede de Posgrado|2026-10-05 17:51:58|En proceso|apineda_udea
2569|Valentina Camila Quintero Mejía|PP|1068946777|Corporativo|3083755163|valentina.mejia2569@outlook.com|Carrera 40 #27-38|Queja|2026-06-01 14:33:02|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-01 14:33:02|Registrada|jbedoya_udea
2570|Carolina Alejandro Gómez Osorio|TI|1081515705|Fijo|3256511588|carolina.osorio2570@gmail.com|Diagonal 65 #51-81|Queja|2026-03-03 13:25:59|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-04-02 13:25:59|En proceso|fherrera_udea
2571|Juan José Cano Betancourt|TI|1028150674|Corporativo|3182322154|juan.betancourt2571@gmail.com|Transversal 84 #80-59|Queja|2026-02-10 15:41:37|Página web|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio Antioquia|2026-03-12 15:41:37|Registrada|jbedoya_udea
2572|Adriana Andrés Ospina Duque|PP|1052559039|Celular|3028469117|adriana.duque2572@udea.edu.co|Calle 43 #63-23|Queja|2026-08-15 07:37:07|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Casas Patrimoniales|2026-09-14 07:37:07|Registrada|jbedoya_udea
2573|Cristian David Escobar Higuita|TI|1006877151|Corporativo|3178705341|cristian.higuita2573@hotmail.com|Transversal 81 #6-42|Queja|2026-06-28 16:57:28|Presencial|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio Antioquia|2026-07-28 16:57:28|En proceso|lrestrepo_udea
2574|David Camila Rodríguez Quintero|NIT|800860672|Otro|3041225716|david.quintero2574@hotmail.com|Carrera 40 #57-98|Queja|2026-04-05 16:27:34|Presencial|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Ciudad Universitaria|2026-05-05 16:27:34|Registrada|mvelez_udea
2575|Daniela Fernanda Serna Ceballos|TI|1088290151|Celular|3164718257|daniela.ceballos2575@correo.com|Calle 57 #59-32|Queja|2026-04-10 08:29:44|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-10 08:29:44|Solucionada|admin_udea
2576|Emmanuel José Vélez Vargas|TI|1082944912|Celular|3283983080|emmanuel.vargas2576@udea.edu.co|Avenida 86 #50-51|Queja|2026-05-27 15:39:47|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Sede de Posgrado|2026-06-26 15:39:47|Registrada|lrestrepo_udea
2577|Vanessa Andrés Muñoz Ocampo|TI|1023475846|Corporativo|3195295868|vanessa.ocampo2577@udea.edu.co|Diagonal 18 #19-92|Queja|2026-03-17 15:35:29|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-16 15:35:29|Solucionada|rquintero_udea
2578|Carlos David Ocampo Aristizábal|TI|1088717130|Otro|3043916120|carlos.aristizabal2578@gmail.com|Transversal 104 #73-79|Queja|2026-06-23 17:16:22|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-07-23 17:16:22|Registrada|jbedoya_udea
2579|Juliana José Bedoya Vélez|PP|1075107617|Otro|3088038769|juliana.velez2579@udea.edu.co|Diagonal 8 #73-28|Queja|2026-02-11 13:45:34|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus en el Área de la salud|2026-03-13 13:45:34|Registrada|lrestrepo_udea
2580|Carlos Andrés Giraldo Franco|CC|1070202315|Corporativo|3054068667|carlos.franco2580@outlook.com|Diagonal 99 #96-9|Queja|2026-04-13 14:07:27|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-05-13 14:07:27|Solucionada|lrestrepo_udea
2581|Carlos Villa Franco|CC|1047059474|Celular|3276521670|carlos.franco2581@hotmail.com|Transversal 83 #38-84|Queja|2026-08-05 17:16:43|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Edificio Antioquia|2026-09-04 17:16:43|En proceso|mtorres_udea
2582|Emmanuel Esteban Franco Vélez|CC|1016785706|Corporativo|3239984504|emmanuel.velez2582@correo.com|Carrera 60 #14-14|Queja|2026-01-17 11:15:47|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-16 11:15:47|Solucionada|jgomez_udea
2583|Manuela David Castaño Rodríguez|PP|1009526420|Corporativo|3205794534|manuela.rodriguez2583@hotmail.com|Avenida 15 #98-52|Queja|2026-07-17 15:52:11|Presencial|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio San Ignacio|2026-08-16 15:52:11|Registrada|dgiraldo_udea
2584|Angélica Esteban Duque Vélez|PP|1061842601|Celular|3057621586|angelica.velez2584@hotmail.com|Carrera 8 #56-12|Queja|2026-01-04 14:07:15|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Edificio de Extensión|2026-02-03 14:07:15|Solucionada|rquintero_udea
2585|Iván Valentina Ríos Ospina|CC|1070097063|Celular|3117599907|ivan.ospina2585@correo.com|Transversal 78 #85-53|Queja|2026-04-03 07:47:03|Página web|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-03 07:47:03|Solucionada|dgiraldo_udea
2586|Carolina Valentina Londoño Serna|CC|1008647006|Otro|3148932298|carolina.serna2586@gmail.com|Transversal 49 #45-73|Queja|2026-02-15 15:33:35|Otro|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-03-17 15:33:35|En proceso|lrestrepo_udea
2587|Carlos Fernanda Betancur Cadavid|TI|1052594039|Fijo|3053497101|carlos.cadavid2587@gmail.com|Transversal 53 #15-55|Queja|2026-06-08 14:37:25|Presencial|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-08 14:37:25|Solucionada|rquintero_udea
2588|Manuela Andrés Peña Cano|CC|1099310592|Corporativo|3141178609|manuela.cano2588@hotmail.com|Diagonal 2 #99-92|Queja|2026-06-05 08:25:10|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Edificio Antioquia|2026-07-05 08:25:10|En proceso|mtorres_udea
2589|Adriana Antonia Cadavid Uribe|CC|1095039141|Otro|3114955628|adriana.uribe2589@outlook.com|N/A|Queja|2026-09-12 14:38:25|Correo electrónico|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-10-12 14:38:25|Solucionada|admin_udea
2590|Catalina Fernanda Higuita Cárdenas|PP|1058760572|Celular|3095023598|catalina.cardenas2590@correo.com|Transversal 64 #17-40|Queja|2026-04-09 13:23:09|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-05-09 13:23:09|Registrada|apineda_udea
2591|Camila Andrés Zapata Cano|CE|1033791042|Fijo|3096203278|camila.cano2591@gmail.com|Avenida 83 #38-39|Queja|2026-03-27 12:07:48|Teléfono|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi perro.|Perro|Campus Medellín - Ciudad Universitaria|2026-04-26 12:07:48|Solucionada|apineda_udea
